time,x,y,z
21.400000000000002,-5.068641006879539,22.37828324152234,-7.7806569329313255
21.450000000000003,-5.075549762714808,22.44087801160486,-7.787764957970779
21.5,-5.08376754469392,22.50133218950229,-7.792874142314773
21.55,-5.089608299704521,22.562130043027143,-7.796986690230604
21.6,-5.0948768296556555,22.623137770910656,-7.800675325782971
21.650000000000002,-5.101168932771785,22.683931731154225,-7.802512508663967
21.700000000000003,-5.1061869046309045,22.742836740455623,-7.802627011930647
21.75,-5.109217072141192,22.801432988754872,-7.800418317068766
21.8,-5.1106856462887436,22.860599097313063,-7.799454907152523
21.85,-5.113729155674569,22.918786752783575,-7.79613971347246
21.900000000000002,-5.116891007688403,22.97789403810109,-7.794599110479747
21.950000000000003,-5.118394061114219,23.038309366771173,-7.7951186758673865
22.0,-5.1217127355009975,23.09826286118494,-7.794702638380662
22.05,-5.12305491204135,23.158402393397523,-7.7963537095558015
22.1,-5.122087253050738,23.217446562347668,-7.79723448266808
22.150000000000002,-5.122747350752369,23.27735760089548,-7.79675255766688
22.200000000000003,-5.123656927963662,23.338022304209158,-7.798587004380043
22.25,-5.124390956607574,23.39734179362577,-7.798300398294864
22.3,-5.127460502156714,23.455092775769575,-7.79922846300961
22.35,-5.128371126940122,23.511586501454122,-7.801531883224852
22.400000000000002,-5.131031365530984,23.56801572885839,-7.8028074322314
22.450000000000003,-5.1358496402133085,23.623086937165322,-7.805805372327115
22.5,-5.140985252907702,23.6770212773525,-7.808629245582553
22.55,-5.145329371122979,23.729521183568856,-7.809161283314226
22.6,-5.151193098855275,23.783645549283925,-7.8109211270452255
22.650000000000002,-5.156745921649552,23.836342204610926,-7.813879424840028
22.700000000000003,-5.161566841324093,23.890170349485427,-7.817092114308324
22.75,-5.167818616173309,23.944574013744752,-7.8181212033850604
22.8,-5.175264623566244,23.997238962684786,-7.820683270376907
22.85,-5.182402256662472,24.048571441556067,-7.823039062825328
22.900000000000002,-5.188148324761691,24.101204767503337,-7.82566702114312
22.950000000000003,-5.195104948684273,24.153312755489612,-7.826063547320151
23.0,-5.199946033465642,24.203723520172275,-7.82845952422006
23.05,-5.2045324549519725,24.25589296550287,-7.831504066693417
23.1,-5.2078727128735816,24.30693858030039,-7.833213656246512
23.150000000000002,-5.213175262499837,24.357029491718574,-7.835576803479245
23.200000000000003,-5.216496802555766,24.406398022987812,-7.840277170906097
23.25,-5.221467422349279,24.45388913011422,-7.845488139006615
23.3,-5.22679473299024,24.50049740350988,-7.8513482360241955
23.35,-5.234009868804875,24.548595051810384,-7.855824649559971
23.400000000000002,-5.2396264169591715,24.595775917689714,-7.860723372539082
23.450000000000003,-5.245852437749623,24.641633322056254,-7.863637398792873
23.5,-5.251288578976902,24.686485714749562,-7.866790837188883
23.55,-5.255906476735181,24.73287921223243,-7.871123710911708
23.6,-5.2617591175635585,24.781316667749124,-7.877519163591828
23.650000000000002,-5.26687146731173,24.829270492056384,-7.881986399053572
23.700000000000003,-5.274322326824508,24.87928876695715,-7.886445449382459
23.75,-5.2837038912883125,24.92900195141188,-7.889269365941759
23.8,-5.29066279159718,24.97934546367948,-7.893755651620864
23.85,-5.296053292451549,25.028120088405938,-7.896482250917659
23.900000000000002,-5.301585230940685,25.076593350611695,-7.899745372935597
23.950000000000003,-5.30881362831265,25.126307189327555,-7.902759651729935
24.0,-5.315870385440531,25.175345052437617,-7.903940953662482
24.05,-5.321456812217244,25.22662155339162,-7.903498058622536
24.1,-5.3277620757999715,25.279625160438457,-7.9038156080901105
24.150000000000002,-5.334679455212745,25.33039986845922,-7.903618021934328
24.200000000000003,-5.342409106525991,25.379857593461306,-7.903719468681496
24.25,-5.349506155978874,25.431565762610735,-7.905762669493537
24.3,-5.357055303618553,25.484557364827054,-7.906729184769166
24.35,-5.367068437626625,25.5389462409037,-7.90878291954861
24.400000000000002,-5.378802989033034,25.595190792504717,-7.910366981365537
24.450000000000003,-5.392723009745099,25.65082789680451,-7.910676995975074
24.5,-5.40801408797974,25.706652639992047,-7.912285260347658
24.55,-5.422174791420027,25.761980055029937,-7.913062566334124
24.6,-5.436938725698414,25.815401461444242,-7.911796439089167
24.650000000000002,-5.450629557522553,25.869609083390202,-7.908497425911213
24.700000000000003,-5.463293547526395,25.924020142955136,-7.906531954978038
24.75,-5.473568106888764,25.980697085958763,-7.905628475014581
24.8,-5.483063112886914,26.036823231698516,-7.903822150485825
24.85,-5.490917862427982,26.090589117435865,-7.899977200305065
24.900000000000002,-5.498631472935352,26.145864814101493,-7.898576393856932
24.950000000000003,-5.50822989220233,26.199732658568195,-7.89818637849769
25.0,-5.518130514103202,26.253481386382056,-7.896646285719621
25.05,-5.52568625958074,26.309641579344504,-7.893603401132982
25.1,-5.532671177159904,26.366008132247927,-7.8907887616960934
25.150000000000002,-5.5402120908612265,26.422754967450093,-7.88550801919581
25.200000000000003,-5.548539686995946,26.480596794697078,-7.878538098661982
25.25,-5.5554759245676,26.540360155608326,-7.872791383291625
25.3,-5.562751422508234,26.60202074074924,-7.867080240799694
25.35,-5.569264508066221,26.664208263681374,-7.85915508487831
25.400000000000002,-5.5768190422894,26.725667585864034,-7.849505664338693
25.450000000000003,-5.585302781439629,26.787873736504572,-7.837437824985071
25.5,-5.591503235080793,26.848203482395984,-7.82755848965619
25.55,-5.595896762817465,26.91034136610666,-7.816511914142686
25.6,-5.597889768435899,26.970995423135083,-7.807057794477731
25.650000000000002,-5.600010812868249,27.0315002944701,-7.796562966671952
25.700000000000003,-5.603363520555448,27.092450426467487,-7.786297638105023
25.75,-5.606409051898632,27.15482907885447,-7.7736712903985286
25.8,-5.6109597446637345,27.21540172781922,-7.76087659920784
25.85,-5.615111536257747,27.27355504897249,-7.7456069940008545
25.900000000000002,-5.6186248073786205,27.33173161292093,-7.7302297132108855
25.950000000000003,-5.621837266519995,27.390932439607443,-7.716256516036569
26.0,-5.625435260615846,27.44887144306542,-7.704771498827288
26.05,-5.627875657574919,27.505057939175376,-7.692640237868777
26.1,-5.630073608859685,27.559231022217205,-7.679531255443525
26.150000000000002,-5.632420496331176,27.6136144590016,-7.66683287892593
26.200000000000003,-5.633924109690967,27.66943099953826,-7.656311630327313
26.25,-5.63780032797037,27.724726178139903,-7.647294806809929
26.3,-5.640488250710353,27.780419307233714,-7.636196347750324
26.35,-5.640848481568172,27.83586314650347,-7.623084352132672
26.400000000000002,-5.639664738966642,27.889229237281082,-7.611144133070108
26.450000000000003,-5.637060743018835,27.94398812528106,-7.601199031017705
26.5,-5.636539888379683,27.99764457032793,-7.591202356242659
26.55,-5.634958891197192,28.051096212620045,-7.5789432487282165
26.6,-5.634132874478918,28.10644567279365,-7.567073042448636
26.650000000000002,-5.6331512213610715,28.161654969561678,-7.556907726374421
26.700000000000003,-5.63380022792679,28.218842266333034,-7.546048091466826
26.75,-5.635320682618592,28.274864755949775,-7.5373842361854315
26.8,-5.635592004132359,28.328882553197275,-7.530906241524137
26.85,-5.63700105232648,28.3835415690517,-7.525335406660396
26.900000000000002,-5.636912864016749,28.43648331933521,-7.518728519672919
26.950000000000003,-5.637060210930149,28.49165556941658,-7.51440803881155
27.0,-5.637099467371134,28.546540436342017,-7.511624578731105
27.05,-5.634714661396629,28.600084839512757,-7.507949794316706
27.1,-5.6306627081811795,28.65190865421935,-7.5026754499477315
27.150000000000002,-5.626804701038845,28.703391157013865,-7.498623225723285
27.200000000000003,-5.621372421760722,28.752992318518015,-7.494925466099442
27.25,-5.6150604280247975,28.800480609083884,-7.4918851142018115
27.3,-5.607879203078166,28.848304636878463,-7.487612370579637
27.35,-5.600396913141449,28.894067392944734,-7.481663803091926
27.400000000000002,-5.595078026173556,28.941148642485864,-7.475509090352257
27.450000000000003,-5.588956314466192,28.986904636780377,-7.471022311904927
27.5,-5.583439341982633,29.031868787678892,-7.465514073709657
27.55,-5.578298170978858,29.07485056660504,-7.458812253309671
27.6,-5.573016298991785,29.118896753685362,-7.453000695810881
27.650000000000002,-5.567440160860713,29.162153921775044,-7.44687383560357
27.700000000000003,-5.564010847743426,29.203480544790015,-7.440240043116757
27.75,-5.562043698993951,29.24363641209811,-7.434298035503701
27.8,-5.561413110569986,29.284934673767804,-7.4296619205693935
27.85,-5.560246289810712,29.32463412260768,-7.423229219702049
27.900000000000002,-5.557303033410831,29.365969179304237,-7.418600929048723
27.950000000000003,-5.552157956693623,29.406428133144942,-7.415970127220881
28.0,-5.544527599155706,29.44612249262612,-7.411378633824091
28.05,-5.5359368465551615,29.486427681776874,-7.405459377491476
28.1,-5.527531473987152,29.52761123107148,-7.400447071454906
28.150000000000002,-5.519547857100689,29.57067713797315,-7.397046503894814
28.200000000000003,-5.512277212434532,29.61307615522721,-7.393583525132627
28.25,-5.5030150419088155,29.65331491294747,-7.391484100794694
28.3,-5.492747896650033,29.693695247459573,-7.388841522918838
28.35,-5.483758156908857,29.73183177495458,-7.388229997092858
28.400000000000002,-5.474463553435541,29.76772994483721,-7.385128656485434
28.450000000000003,-5.463080118751372,29.804400234948552,-7.380966258684249
28.5,-5.4495204190573325,29.841906891240868,-7.377982276469465
28.55,-5.436923217859559,29.87752751856018,-7.377230261511102
28.6,-5.4231079830542654,29.91283283924732,-7.3750306680459
28.650000000000002,-5.409320027043069,29.950579543547203,-7.370852936548622
28.700000000000003,-5.393043145586621,29.98787047705343,-7.368469293516999
28.75,-5.378430489220256,30.026472793426567,-7.364236590114885
28.8,-5.3643508882296445,30.06740189888313,-7.359854525880489
28.85,-5.350190806616756,30.110112978161307,-7.353042347190927
28.900000000000002,-5.337024006498464,30.151397144626454,-7.347754857751417
28.950000000000003,-5.321947089442638,30.19166454110974,-7.343968694963325
29.0,-5.3044991160689925,30.232445780862754,-7.3418811426125465
29.05,-5.289253412752065,30.27262787071254,-7.341142972329012
29.1,-5.272912490344268,30.315043040550457,-7.341486268238946
29.150000000000002,-5.254862309608261,30.357196992383503,-7.342478635880486
29.200000000000003,-5.238762254225581,30.39916099748002,-7.3453530782566
29.25,-5.22371244075305,30.44180896541195,-7.349522146999266
29.3,-5.209189391551275,30.483559705396246,-7.35438644636704
29.35,-5.197121115801124,30.527414501531133,-7.360547249155817
29.400000000000002,-5.184223550136288,30.57303704041384,-7.364388391846562
29.450000000000003,-5.16951856843666,30.618251978976613,-7.3673347969223615
29.5,-5.1558364152107465,30.66355523771704,-7.368227685663185
29.55,-5.140707909990745,30.70813754867344,-7.371475491310758
29.6,-5.1262536411675095,30.75170000864288,-7.3770236191628715
29.650000000000002,-5.110996109185467,30.795930636034342,-7.380371802100318
29.700000000000003,-5.096950385282219,30.839368439632853,-7.381650905985694
29.75,-5.082249100634489,30.882963068085257,-7.383050237531413
29.8,-5.06752729374586,30.924512036884884,-7.384532463067836
29.85,-5.050569261453782,30.966654601008855,-7.388041896556906
29.900000000000002,-5.035678353925832,31.01061642366332,-7.389878538982734
29.950000000000003,-5.018383307261494,31.053838356258858,-7.392586370876739
